N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1231.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),13515.0,420.0,-3.01%,0.0,,,
1232.0,ARIRANG ESG가치주액티브,7800.0,90.0,-1.14%,0.0,,,
1233.0,QV 코스피 200 ETN,33495.0,15.0,-0.04%,0.0,,,
1234.0,KODEX KRX기후변화솔루션,11860.0,120.0,-1.00%,0.0,,,
1235.0,하나 레버리지 콩 선물 ETN(H),33155.0,1745.0,+5.56%,0.0,,,
1236.0,대신 레버리지 코스닥 150 선물 ETN,33020.0,700.0,-2.08%,0.0,,,
1237.0,TRUE 레버리지 코스닥 150 선물 ETN,32685.0,1255.0,-3.70%,0.0,,,
1238.0,HANARO 200선물레버리지,17200.0,240.0,-1.38%,0.0,,,
1239.0,윌비스,486.0,7.0,-1.42%,1000.0,2549.0,2704.0,2.0
1240.0,유안타증권우,2520.0,40.0,+1.61%,5000.0,,,
1241.0,SUN&L,2570.0,10.0,-0.39%,1000.0,5067.0,5244.0,-177.0
1242.0,삼성 레버리지 코스닥150 선물 ETN,32370.0,1200.0,-3.57%,0.0,,,
1243.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,9745.0,75.0,-0.76%,0.0,,,
1244.0,미래아이앤지,1152.0,21.0,-1.79%,500.0,128.0,975.0,31.0
1245.0,하나 레버리지 코스닥150 선물 ETN,32110.0,1740.0,-5.14%,0.0,,,
1246.0,금호전기,873.0,5.0,+0.58%,500.0,460.0,618.0,-118.0
1247.0,신한 구리 선물 ETN(H),16000.0,145.0,-0.90%,0.0,,,
1248.0,ACE 미국30년국채선물레버리지(합성 H),6015.0,265.0,-4.22%,0.0,,,
1249.0,KODEX IT,17700.0,120.0,-0.67%,0.0,,,
1250.0,KODEX 미국달러선물레버리지,13470.0,210.0,+1.58%,0.0,,,
1251.0,TIGER KEDI혁신기업ESG30,9725.0,90.0,-0.92%,0.0,,,
1252.0,삼성 인버스 2X 나스닥 100 ETN(H),4510.0,70.0,+1.58%,0.0,,,
1253.0,삼성 레버리지 은 선물 ETN(H),10515.0,155.0,-1.45%,0.0,,,
1254.0,이스타코,735.0,17.0,-2.26%,500.0,76.0,798.0,-32.0
1255.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,15735.0,590.0,+3.90%,0.0,,,
1256.0,신풍,899.0,17.0,-1.86%,500.0,188.0,1124.0,-42.0
1257.0,신한 레버리지 다우존스지수 선물 ETN(H),31370.0,495.0,-1.55%,0.0,,,
1258.0,TIGER S&P글로벌헬스케어(합성),20295.0,65.0,-0.32%,0.0,,,
1259.0,KODEX 200ESG,11990.0,55.0,-0.46%,0.0,,,
1260.0,TIGER 인도니프티50레버리지(합성),30165.0,85.0,-0.28%,0.0,,,
1261.0,삼성 미국 대형 가치주 ETN(H),15380.0,0.0,0.00%,0.0,,,
1262.0,한성기업,4925.0,35.0,-0.71%,5000.0,2922.0,2349.0,71.0
1263.0,미래에셋 인버스 2X 코스피200 선물 ETN,15240.0,250.0,+1.67%,0.0,,,
1264.0,카프로,761.0,27.0,-3.43%,500.0,4272.0,3022.0,-1223.0
1265.0,KBSTAR 미국S&P원유생산기업(합성 H),6760.0,135.0,+2.04%,0.0,,,
1266.0,메리츠 KAP 통안채 6개월 ETN,50675.0,0.0,0.00%,0.0,,,
1267.0,미래에셋 원유선물혼합 ETN(H),30390.0,255.0,+0.85%,0.0,,,
1268.0,삼성 레버리지 China A50 선물 ETN(H),30305.0,1095.0,-3.49%,0.0,,,
1269.0,하나 Solactive US Tech Top 10 ETN(H),15125.0,0.0,0.00%,0.0,,,
1270.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,30210.0,215.0,-0.71%,0.0,,,
1271.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,30090.0,250.0,-0.82%,0.0,,,
1272.0,TIGER 골드선물(H),12800.0,30.0,-0.23%,0.0,,,
1273.0,TIGER 퓨처모빌리티액티브,9360.0,100.0,-1.06%,0.0,,,
1274.0,ARIRANG 미국장기우량회사채,81220.0,710.0,-0.87%,0.0,,,
1275.0,KBSTAR 2차전지TOP10,17055.0,345.0,-1.98%,0.0,,,
1276.0,삼성 China A50 선물 ETN(H),14880.0,200.0,-1.33%,0.0,,,
1277.0,대신343 K200,33015.0,175.0,-0.53%,0.0,,,
1278.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1485.0,35.0,-2.30%,0.0,,,
1279.0,WOORI 대한민국국고채액티브,49285.0,190.0,-0.38%,0.0,,,
1280.0,BYC우,137600.0,100.0,+0.07%,5000.0,,,
1281.0,KODEX 삼성전자채권혼합Wise,10580.0,55.0,-0.52%,0.0,,,
1282.0,대교우B,1523.0,14.0,-0.91%,500.0,,,
1283.0,한국주강,2615.0,70.0,-2.61%,500.0,544.0,480.0,-5.0
1284.0,대유에이텍,254.0,15.0,-5.58%,500.0,14040.0,13752.0,-320.0
1285.0,TIGER 200IT레버리지,36790.0,365.0,-0.98%,0.0,,,
1286.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,14640.0,270.0,-1.81%,0.0,,,
1287.0,TIGER 미국S&P500배당귀족,10090.0,60.0,-0.59%,0.0,,,
1288.0,신한 레버리지 미국달러 선물 ETN,14560.0,215.0,+1.50%,0.0,,,
1289.0,대신 S&P 2X 천연가스 선물 ETN B,29100.0,305.0,-1.04%,0.0,,,
1290.0,KODEX 미국S&P500에너지(합성),13855.0,220.0,+1.61%,0.0,,,
1291.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),28695.0,300.0,-1.03%,0.0,,,
1292.0,삼성 레버리지 금 선물 ETN(H),28610.0,70.0,-0.24%,0.0,,,
1293.0,신한 브렌트원유 선물 ETN(H),14250.0,175.0,+1.24%,0.0,,,
1294.0,신한 콩 선물 ETN(H),14235.0,0.0,0.00%,0.0,,,
1295.0,삼성 KRX 금현물 ETN,14225.0,20.0,+0.14%,0.0,,,
1296.0,TIGER 코스피고배당,13525.0,20.0,-0.15%,0.0,,,
1297.0,롯데지주우,35150.0,50.0,+0.14%,200.0,,,
1298.0,KODEX 미국S&P500경기소비재,11725.0,120.0,-1.01%,0.0,,,
1299.0,신한 금 선물 ETN(H),13955.0,15.0,-0.11%,0.0,,,
1300.0,KODEX K-미래차액티브,9345.0,85.0,-0.90%,0.0,,,
1301.0,KODEX 33-06 국고채액티브,9640.0,50.0,-0.52%,0.0,,,
1302.0,TIGER 삼성그룹펀더멘털,11125.0,65.0,-0.58%,0.0,,,
1303.0,KBSTAR 게임테마,7915.0,45.0,-0.57%,0.0,,,
1304.0,KODEX 철강,9710.0,155.0,-1.57%,0.0,,,
1305.0,ARIRANG 미국단기우량회사채,113080.0,880.0,+0.78%,0.0,,,
1306.0,TIGER 미국나스닥100TR채권혼합Fn,11065.0,15.0,-0.14%,0.0,,,
1307.0,KODEX 차이나심천ChiNext(합성),8580.0,95.0,-1.10%,0.0,,,
1308.0,미래에셋 -2X 미국채울트라30년 선물 ETN,13545.0,0.0,0.00%,0.0,,,
1309.0,KODEX 고배당,9005.0,10.0,+0.11%,0.0,,,
1310.0,KBSTAR 국고채3년,107015.0,90.0,-0.08%,0.0,,,
1311.0,미래에셋 중국 심천 100 ETN,13430.0,75.0,+0.56%,0.0,,,
1312.0,두산퓨얼셀2우B,8990.0,100.0,-1.10%,100.0,,,
1313.0,제이준코스메틱,5980.0,50.0,+0.84%,500.0,62.0,484.0,-107.0
1314.0,ACE 일본Nikkei225(H),22225.0,265.0,-1.18%,0.0,,,
1315.0,KODEX 차이나A50,17770.0,225.0,-1.25%,0.0,,,
1316.0,진도,2140.0,15.0,+0.71%,500.0,634.0,1292.0,61.0
1317.0,SHD,21900.0,700.0,-3.10%,5000.0,1253.0,883.0,142.0
1318.0,한솔PNS,1297.0,12.0,+0.93%,500.0,3142.0,1349.0,27.0
1319.0,대신 인버스 2X 코스닥 150 선물 ETN,8850.0,295.0,+3.45%,0.0,,,
1320.0,KB 인버스 2X KOSDAQ 150 선물 ETN,8820.0,290.0,+3.40%,0.0,,,
1321.0,TIGER 원유선물Enhanced(H),4700.0,65.0,+1.40%,0.0,,,
1322.0,ARIRANG 미국나스닥테크,26305.0,25.0,-0.09%,0.0,,,
1323.0,SOL KIS단기통안채,104890.0,15.0,+0.01%,0.0,,,
1324.0,TIGER 리츠부동산인프라채권TR KIS,4525.0,20.0,-0.44%,0.0,,,
1325.0,대한항공우,23400.0,50.0,+0.21%,5000.0,,,
1326.0,KBSTAR 200선물인버스2X,2735.0,45.0,+1.67%,0.0,,,
1327.0,KBSTAR 내수주플러스,7540.0,70.0,-0.92%,0.0,,,
1328.0,녹십자홀딩스2우,30450.0,400.0,-1.30%,500.0,,,
1329.0,TIGER 글로벌멀티에셋TIF액티브,9530.0,20.0,-0.21%,0.0,,,
1330.0,TRUE 인버스 2X 구리 선물 ETN,25620.0,0.0,0.00%,0.0,,,
1331.0,SOL 미국S&P500ESG,11630.0,5.0,+0.04%,0.0,,,
1332.0,KODEX 탄소효율그린뉴딜,8220.0,60.0,-0.72%,0.0,,,
1333.0,TIGER 200TR,18195.0,180.0,-0.98%,0.0,,,
1334.0,TIGER 미국배당+3%프리미엄다우존스,10100.0,5.0,+0.05%,0.0,,,
1335.0,KBSTAR 글로벌4차산업IT(합성 H),21900.0,15.0,-0.07%,0.0,,,
1336.0,삼성 레버리지 코스피200 선물 ETN,24995.0,400.0,-1.58%,0.0,,,
1337.0,TIGER 코스닥150선물인버스,4065.0,70.0,+1.75%,0.0,,,
1338.0,신한 레버리지 코스피 200 선물 ETN,24790.0,295.0,-1.18%,0.0,,,
1339.0,KODEX 건설,3300.0,55.0,-1.64%,0.0,,,
1340.0,KODEX KRX300,15420.0,135.0,-0.87%,0.0,,,
1341.0,SOL 코스닥150,12715.0,235.0,-1.81%,0.0,,,
1342.0,참엔지니어링,419.0,1.0,+0.24%,500.0,1706.0,7397.0,13.0
1343.0,KODEX 글로벌로봇(합성),15795.0,25.0,+0.16%,0.0,,,
1344.0,ACE 미국친환경그린테마INDXX,9260.0,185.0,-1.96%,0.0,,,
1345.0,메리츠 레버리지 미국채30년 ETN(H),4905.0,230.0,-4.48%,0.0,,,
1346.0,TIGER KRX2차전지K-뉴딜레버리지,7195.0,225.0,-3.03%,0.0,,,
1347.0,KBSTAR 배터리 리사이클링iSelect,13410.0,235.0,-1.72%,0.0,,,
1348.0,ACE 국고채3년,101020.0,65.0,-0.06%,0.0,,,
1349.0,세방우,6560.0,20.0,+0.31%,500.0,,,
1350.0,SOL 미국TOP5채권혼합40 Solactive,11510.0,20.0,+0.17%,0.0,,,
1351.0,KODEX S&P글로벌인프라(합성),13295.0,25.0,+0.19%,0.0
1352.0,ARIRANG 코스피50,22705.0,195.0,-0.85%,0.0
1353.0,메리츠 미국채10년 ETN(H),7940.0,65.0,-0.81%,0.0
1354.0,신한 은 선물 ETN(H),11860.0,90.0,-0.75%,0.0
1355.0,ACE ESG액티브,7365.0,40.0,-0.54%,0.0
1356.0,ACE 2차전지&친환경차액티브,12360.0,145.0,-1.16%,0.0
1357.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,23425.0,585.0,-2.44%,0.0
1358.0,미래에셋 인버스 코스피200 선물 ETN,11710.0,85.0,+0.73%,0.0
1359.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,23410.0,750.0,-3.10%,0.0
1360.0,신한 인버스 코스피 200 선물 ETN,11690.0,115.0,+0.99%,0.0
1361.0,KBSTAR 중장기국공채액티브,100165.0,140.0,-0.14%,0.0
1362.0,메리츠 레버리지 인플레이션 국채 ETN,11465.0,95.0,-0.82%,0.0
1363.0,KODEX TRF5050,12715.0,35.0,-0.27%,0.0
1364.0,TRUE 인버스 2X 금 선물 ETN,22865.0,325.0,+1.44%,0.0
1365.0,TIGER 차이나클린에너지SOLACTIVE,6050.0,75.0,-1.22%,0.0
1366.0,TIGER 구리실물,9670.0,35.0,+0.36%,0.0
1367.0,KODEX 미디어&엔터테인먼트,11320.0,80.0,-0.70%,0.0
1368.0,KODEX TRF7030,14140.0,120.0,-0.84%,0.0
1369.0,KOSEF 국고채3년,107485.0,20.0,-0.02%,0.0
1370.0,메리츠 인버스 2X 구리 선물 ETN(H),22540.0,0.0,0.00%,0.0
1371.0,QV 인버스 레버리지 구리 선물 ETN(H),22470.0,0.0,0.00%,0.0
1372.0,대신 레버리지 KRX 금현물 ETN,22465.0,0.0,0.00%,0.0
1373.0,하나 인버스 2X 구리 선물 ETN(H),22310.0,0.0,0.00%,0.0
1374.0,미래에셋 레버리지 옥수수 선물 ETN,22225.0,585.0,+2.70%,0.0
1375.0,TIGER KRX기후변화솔루션,11980.0,125.0,-1.03%,0.0
1376.0,TRUE 레버리지 금 선물 ETN,22115.0,0.0,0.00%,0.0
1377.0,FOCUS AI코리아액티브,11635.0,90.0,-0.77%,0.0
1378.0,메리츠 인플레이션 국채 ETN,11030.0,25.0,-0.23%,0.0
1379.0,KODEX 유럽명품TOP10 STOXX,7985.0,145.0,-1.78%,0.0
1380.0,삼성 인버스 2X S&P500 선물 ETN,21940.0,510.0,+2.38%,0.0
1381.0,KODEX 배당성장채권혼합,11945.0,15.0,-0.13%,0.0
1382.0,KBSTAR 국채선물5년추종인버스,56550.0,90.0,+0.16%,0.0
1383.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2130.0,30.0,+1.43%,0.0
1384.0,KODEX TDF2050액티브,11185.0,30.0,-0.27%,0.0
1385.0,KBSTAR 국고채3년선물인버스,108595.0,55.0,+0.05%,0.0
1386.0,대덕전자1우,10000.0,40.0,-0.40%,500.0
1387.0,TRUE 인버스 2X 은 선물 ETN,20890.0,415.0,+2.03%,0.0
1388.0,ACE 코스닥150,13050.0,240.0,-1.81%,0.0
1389.0,신한 옥수수 선물 ETN(H),10405.0,110.0,+1.07%,0.0
1390.0,KODEX 미국러셀2000(H),10890.0,280.0,-2.51%,0.0
1391.0,신한 다우존스지수 선물 ETN(H),20670.0,170.0,-0.82%,0.0
1392.0,TIGER 글로벌AI&로보틱스 INDXX,9595.0,70.0,-0.72%,0.0
1393.0,미래에셋 인버스 2X 은 선물 ETN,20435.0,0.0,0.00%,0.0
1394.0,KODEX 차이나과창판STAR50(합성),6795.0,45.0,-0.66%,0.0
1395.0,QV 미국 IT TOP5 ETN(H),29090.0,120.0,-0.41%,0.0
1396.0,KODEX 코스피100,25400.0,160.0,-0.63%,0.0
1397.0,메리츠 인버스 국채3년 ETN,10155.0,5.0,+0.05%,0.0
1398.0,TRUE 인버스 2X 플래티넘 선물 ETN,20290.0,1260.0,+6.62%,0.0
1399.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),20280.0,520.0,+2.63%,0.0
1400.0,메리츠 KIS 통안채 1년 ETN,50650.0,0.0,0.00%,0.0
1401.0,삼성 레버리지 S&P500 선물 ETN,20185.0,175.0,-0.86%,0.0,,,
1402.0,TIGER 코스닥150바이오테크,7305.0,155.0,-2.08%,0.0,,,
1403.0,키움 인버스 미국달러선물 ETN,9945.0,0.0,0.00%,0.0,,,
1404.0,메리츠 인버스 2X 금 선물 ETN(H),19835.0,115.0,+0.58%,0.0,,,
1405.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),39470.0,975.0,+2.53%,0.0,,,
1406.0,LX하우시스우,19100.0,290.0,-1.50%,5000.0,,,
1407.0,KODEX 게임산업,5955.0,45.0,-0.75%,0.0,,,
1408.0,미래에셋 천연가스 선물 ETN(H),3250.0,50.0,-1.52%,0.0,,,
1409.0,SOL 국고채3년,102805.0,45.0,-0.04%,0.0,,,
1410.0,TIGER 200커버드콜ATM,8440.0,20.0,-0.24%,0.0,,,
1411.0,TIGER 원유선물인버스(H),2875.0,25.0,-0.86%,0.0,,,
1412.0,하나 레버리지 옥수수 선물 ETN(H),19315.0,325.0,+1.71%,0.0,,,
1413.0,QV 인버스 레버리지 금 선물 ETN(H),19285.0,0.0,0.00%,0.0,,,
1414.0,메리츠 인버스 2X 국채30년 ETN,19285.0,450.0,+2.39%,0.0,,,
1415.0,TIGER MKF배당귀족,11315.0,90.0,-0.79%,0.0,,,
1416.0,QV iSelect 글로벌 EMP ETN(H),9615.0,0.0,0.00%,0.0,,,
1417.0,SOL 글로벌탄소배출권선물ICE(합성),13725.0,135.0,+0.99%,0.0,,,
1418.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1419.0,한화투자증권우,4000.0,25.0,-0.62%,5000.0,,,
1420.0,미래에셋 코스닥150 선물 ETN,9595.0,105.0,+1.11%,0.0,,,
1421.0,태양금속우,5800.0,140.0,-2.36%,500.0,,,
1422.0,QV S&P500 VIX S/T 선물 ETN D,9540.0,380.0,+4.15%,0.0,,,
1423.0,TIGER Fn신재생에너지,8465.0,95.0,-1.11%,0.0,,,
1424.0,대상우,13880.0,60.0,-0.43%,1000.0,,,
1425.0,TIGER 차이나항셍테크레버리지(합성 H),6580.0,425.0,-6.07%,0.0,,,
1426.0,넥센타이어1우B,2920.0,5.0,+0.17%,500.0,,,
1427.0,KODEX 코스피대형주,11845.0,40.0,-0.34%,0.0,,,
1428.0,KODEX 3대농산물선물(H),10885.0,185.0,+1.73%,0.0,,,
1429.0,QV 레버리지 금 선물 ETN(H),18905.0,0.0,0.00%,0.0,,,
1430.0,신한 K200 USD 선물 바이셀 ETN,9435.0,0.0,0.00%,0.0,,,
1431.0,코리아써우,6310.0,320.0,+5.34%,500.0,,,
1432.0,HANARO Fn전기&수소차,8500.0,155.0,-1.79%,0.0,,,
1433.0,메리츠 레버리지 금 선물 ETN(H),18660.0,155.0,-0.82%,0.0,,,
1434.0,메리츠 레버리지 대표 농산물 선물 ETN(H),18655.0,655.0,+3.64%,0.0,,,
1435.0,메리츠 국채10년 ETN,9305.0,45.0,-0.48%,0.0,,,
1436.0,메리츠 인버스 천연가스 선물 ETN(H),18600.0,290.0,+1.58%,0.0,,,
1437.0,미래에셋 인버스 천연가스 선물 ETN(H),18490.0,350.0,+1.93%,0.0,,,
1438.0,TIGER 200 건설,3010.0,50.0,-1.63%,0.0,,,
1439.0,KBSTAR 200선물레버리지,14195.0,220.0,-1.53%,0.0,,,
1440.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,18450.0,420.0,+2.33%,0.0,,,
1441.0,SOL 자동차소부장Fn,9710.0,225.0,-2.26%,0.0,,,
1442.0,대한제당우,2820.0,60.0,+2.17%,500.0,,,
1443.0,ACE 아시아TOP50S&P,12180.0,165.0,-1.34%,0.0,,,
1444.0,미래에셋 인버스 코스닥150 선물 ETN,9125.0,170.0,+1.90%,0.0,,,
1445.0,신한 코스닥 150 ETN,9105.0,225.0,+2.53%,0.0,,,
1446.0,신한 인버스 코스닥 150 선물 ETN,9075.0,85.0,+0.95%,0.0,,,
1447.0,HANARO 코스닥150,12920.0,300.0,-2.27%,0.0,,,
1448.0,신한 인버스 2X 구리 선물 ETN,3570.0,95.0,+2.73%,0.0,,,
1449.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,,,
1450.0,메리츠 인버스 2X 은 선물 ETN(H),17725.0,0.0,0.00%,0.0,,,
1451.0,TIGER 미국달러선물인버스2X,6325.0,115.0,-1.79%,0.0,,,
1452.0,대신 철광석 선물 ETN(H) B,17685.0,140.0,+0.80%,0.0,,,
1453.0,QV 인버스 레버리지 은 선물 ETN(H),17675.0,0.0,0.00%,0.0,,,
1454.0,코아스,571.0,2.0,-0.35%,500.0,979.0,762.0,-7.0
1455.0,KBSTAR 미국S&P500(H),10990.0,110.0,-0.99%,0.0,,,
1456.0,KBSTAR 차이나HSCEI(H),7280.0,170.0,-2.28%,0.0,,,
1457.0,TIGER KRX게임K-뉴딜,4405.0,20.0,-0.45%,0.0,,,
1458.0,메리츠 인버스 2X 미국채30년 ETN(H),17390.0,770.0,+4.63%,0.0,,,
1459.0,TIGER 차이나반도체FACTSET,5780.0,50.0,-0.86%,0.0,,,
1460.0,신한 FnGuide 치킨 ETN,8660.0,190.0,+2.24%,0.0,,,
1461.0,KB CSI 300 ETN,8645.0,20.0,-0.23%,0.0,,,
1462.0,메리츠 레버리지 국채30년 ETN,4290.0,95.0,-2.17%,0.0,,,
1463.0,TIGER 배당성장,16805.0,5.0,-0.03%,0.0,,,
1464.0,하이트진로2우B,15100.0,80.0,-0.53%,5000.0,,,
1465.0,삼성 인버스 2X 항셍테크 ETN(H),8530.0,490.0,+6.09%,0.0,,,
1466.0,KB CSI 500 ETN,8520.0,0.0,0.00%,0.0,,,
1467.0,대신 인버스 2X 철광석 선물 ETN(H),16955.0,230.0,-1.34%,0.0,,,
1468.0,메리츠 미국 인플레이션 국채 ETN(H),8470.0,0.0,0.00%,0.0,,,
1469.0,KBSTAR 200선물인버스,6040.0,45.0,+0.75%,0.0,,,
1470.0,미래에셋 코스피200 선물 ETN,8415.0,40.0,-0.47%,0.0,,,
1471.0,솔루스첨단소재2우B,8900.0,300.0,-3.26%,100.0,,,
1472.0,QV 인버스 미국 IT TOP5 ETN(H),8365.0,25.0,+0.30%,0.0,,,
1473.0,신한 코스피 200 ETN,8355.0,45.0,-0.54%,0.0,,,
1474.0,HANARO 글로벌탄소배출권선물ICE(합성),11425.0,140.0,+1.24%,0.0,,,
1475.0,SOL 한국형글로벌반도체액티브,12525.0,105.0,+0.85%,0.0,,,
1476.0,에셋플러스 코리아플랫폼액티브,6830.0,25.0,-0.36%,0.0,,,
1477.0,마이티 다이나믹퀀트액티브,11375.0,95.0,-0.83%,0.0,,,
1478.0,메리츠 인버스 2X 미국채10년 ETN(H),16160.0,270.0,+1.70%,0.0,,,
1479.0,삼성 인버스 2X 구리 선물 ETN(H),3225.0,70.0,+2.22%,0.0,,,
1480.0,KBSTAR 글로벌메타버스Moorgate,9485.0,25.0,+0.26%,0.0,,,
1481.0,KODEX 배당성장,13415.0,60.0,-0.45%,0.0,,,
1482.0,KB 레버리지 KOSDAQ 150 선물 ETN,32160.0,1555.0,-4.61%,0.0,,,
1483.0,TRUE FTSE100 ETN,16045.0,0.0,0.00%,0.0,,,
1484.0,하나 S&P 레버리지 WTI원유 선물 ETN,15725.0,545.0,+3.59%,0.0,,,
1485.0,삼양홀딩스우,51700.0,200.0,-0.39%,5000.0,,,
1486.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,15700.0,590.0,+3.90%,0.0,,,
1487.0,QV 블룸버그 2X WTI원유선물 ETN,15665.0,535.0,+3.54%,0.0,,,
1488.0,FOCUS KRX300,15580.0,150.0,-0.95%,0.0,,,
1489.0,TIGER 탄소효율그린뉴딜,8175.0,55.0,-0.67%,0.0,,,
1490.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1491.0,KOSEF 미국달러선물레버리지,12880.0,205.0,+1.62%,0.0,,,
1492.0,에이리츠,3460.0,0.0,0.00%,5000.0,8.0,893.0,-19.0
1493.0,코오롱모빌리티그룹우,6250.0,110.0,+1.79%,500.0,,,
1494.0,KODEX 필수소비재,6395.0,5.0,-0.08%,0.0,,,
1495.0,ACE 일본TOPIX레버리지(H),30680.0,880.0,-2.79%,0.0,,,
1496.0,삼성 KRX 리츠 TOP10 월배당 ETN,7660.0,85.0,-1.10%,0.0,,,
1497.0,삼성 인버스 2X 코스피200 선물 ETN,15255.0,255.0,+1.70%,0.0,,,
1498.0,신한 인버스 2X 코스피 200 선물 ETN,15250.0,240.0,+1.60%,0.0,,,
1499.0,신한 레버리지 구리 선물 ETN,15210.0,190.0,-1.23%,0.0,,,
1500.0,미래에셋 인버스 2X 옥수수 선물 ETN,15170.0,205.0,-1.33%,0.0,,,
1501.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),15080.0,630.0,-4.01%,0.0
1502.0,TRUE 레버리지 플래티넘 선물 ETN,14885.0,750.0,-4.80%,0.0
1503.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9790.0,30.0,-0.31%,0.0
1504.0,코오롱우,13630.0,0.0,0.00%,5000.0
1505.0,한화우,30600.0,0.0,0.00%,5000.0
1506.0,TIGER 스페이스테크iSelect,10110.0,20.0,-0.20%,0.0
1507.0,하나 S&P 인버스 2X WTI원유 선물 ETN,14650.0,235.0,-1.58%,0.0
1508.0,TIGER 단기선진하이일드(합성 H),12205.0,105.0,-0.85%,0.0
1509.0,KB S&P 인버스 2X WTI원유 선물 ETN,14625.0,260.0,-1.75%,0.0
1510.0,QV 블룸버그 -2X WTI원유선물 ETN,14615.0,270.0,-1.81%,0.0
1511.0,TIGER 차이나CSI300인버스(합성),8855.0,25.0,+0.28%,0.0
1512.0,메리츠 인버스 국채30년 ETN,14605.0,135.0,+0.93%,0.0
1513.0,SOL 의료기기소부장Fn,9120.0,355.0,-3.75%,0.0
1514.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,14585.0,315.0,-2.11%,0.0
1515.0,NPC우,2760.0,5.0,+0.18%,500.0
1516.0,TRUE 레버리지 은 선물 ETN,14485.0,0.0,0.00%,0.0
1517.0,TIGER MSCI KOREA ESG리더스,8325.0,40.0,-0.48%,0.0
1518.0,KB S&P 레버리지 WTI원유 선물 ETN(H),14410.0,430.0,+3.08%,0.0
1519.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),14400.0,385.0,+2.75%,0.0
1520.0,미래에셋 2X 미국채울트라30년 선물 ETN,7185.0,275.0,-3.69%,0.0
1521.0,미래에셋 레버리지 은 선물 ETN,14280.0,170.0,-1.18%,0.0
1522.0,KB 레버리지 항셍테크 선물 ETN(H) B,14245.0,935.0,-6.16%,0.0
1523.0,대신 밀 선물 ETN(H),7105.0,185.0,+2.67%,0.0
1524.0,TRUE 인버스 플래티넘 선물 ETN,14195.0,0.0,0.00%,0.0
1525.0,KOSEF 코스닥150,6450.0,130.0,-1.98%,0.0
1526.0,KBSTAR 채권혼합,59070.0,500.0,+0.85%,0.0
1527.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14145.0,0.0,0.00%,0.0
1528.0,신한 인버스 옥수수 선물 ETN(H),7060.0,0.0,0.00%,0.0
1529.0,KODEX 200exTOP,10855.0,0.0,0.00%,0.0
1530.0,KODEX 다우존스미국리츠(H),10435.0,120.0,-1.14%,0.0
1531.0,삼성 인버스 2X HSCEI ETN(H),13990.0,380.0,+2.79%,0.0
1532.0,ACE 글로벌메타버스테크액티브,8695.0,5.0,+0.06%,0.0
1533.0,KOSEF 미국나스닥100(H),12630.0,100.0,-0.79%,0.0
1534.0,KODEX 미국S&P500산업재(합성),24035.0,220.0,-0.91%,0.0
1535.0,KBSTAR V&S셀렉트밸류채권혼합,11480.0,65.0,-0.56%,0.0
1536.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13775.0,245.0,+1.81%,0.0
1537.0,삼성 인버스 2X 은 선물 ETN(H),1375.0,25.0,+1.85%,0.0
1538.0,TRUE 레버리지 구리 선물 ETN,13750.0,170.0,-1.22%,0.0
1539.0,TIGER AI코리아그로스액티브,11435.0,100.0,-0.87%,0.0
1540.0,메리츠 인버스 미국채30년 ETN(H),13720.0,320.0,+2.39%,0.0
1541.0,FOCUS ESG리더스,9765.0,100.0,-1.01%,0.0
1542.0,KODEX 미국나스닥100선물인버스(H),10115.0,85.0,+0.85%,0.0
1543.0,신한 인버스 금 선물 ETN(H),6800.0,15.0,+0.22%,0.0
1544.0,KOSEF 국고채10년레버리지,96935.0,1040.0,-1.06%,0.0
1545.0,ARIRANG 우량회사채50 1년,112915.0,0.0,0.00%,0.0
1546.0,KODEX 에너지화학,16115.0,315.0,-1.92%,0.0
1547.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13500.0,0.0,0.00%,0.0
1548.0,ARIRANG 선진국MSCI(합성 H),10525.0,85.0,-0.80%,0.0
